,p0,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,time
s68,-0.012920454721790296,0.0031645622472638883,0.014124853106577694,0.01404610780828919,0.013907933094449185,0.005796471725340223,-0.0067222101572693834,0.0024684573742420677,0.01485282500532461,0.04710954299997489,-0.008556436791506982,0.010574658173968582,0.009421404760534012,0.026518003100276688,-0.003924549697770229,0.0077780765013372825,0.007539489221681226,-0.012454905454108421,,,,0.020692111372177413,-0.040159761142084804,-0.007504778082025242,0.034103187611868396,0.022445352393354875,,,,0.00379893731554142,0.05171826420648182,-0.039996990406107956,-0.016155241408042188,-0.08334779310611681,,0.018703104162174824,0.018703104162174824,-0.04141549143965711,-0.010730564796267234,0.007110466937603045,-0.08456151117150794,0.06147485377353504,,0.07273028287167344,0.07273028287167344,0.03768840294071719,-0.020167903809232675,0.01072449067426399,0.07436077121891442,-0.057945930745802156,,0.14149015223052255,0.14606186892638184,-0.006812782966001852,-0.013332484080897378,0.14001912250196516,0.02277096551409845,0.0053267731144949065,,0.25479039996012404,0.2516433159435887,0.07982376761564648,0.0433723034685876,0.16413969884988744,0.0751223640302369,0.23635122226106625,,0.44434442217999287,0.44434442217999287,1.0,0.03018621457624348,0.11218801233682035,0.2989835431887476,0.24857047507793295,,0.21553875817628357,0.21553875817628357,0.14894002893934574,0.07114567685559632,0.14558488956120208,0.12125671263449443,0.17430373246711955,,0.11480856042519598,0.11480856042519598,0.00716832547647858,0.1063649709682525,0.11630871982074589,0.10126311355662011,0.07328474895523114,,0.04843944957500556,0.04843944957500556,0.053039405651389475,-0.011432963955333154,0.026637961121695215,0.026419202432864587,0.026419202432864483,0.008712930256589363
s69,-0.0199095383805828,-0.025419149113610023,-0.014084927870322787,-0.004750865228047877,0.016322658537549644,0.005038537617181803,0.014450339119221656,-0.01593992661704691,-0.027624397711895506,-7.086934083312197e-05,-0.01453034505448535,0.011084704043662134,-0.0037087364566454344,0.018432545322739514,-0.0013612507235364994,-0.01077334501770856,0.017117721419541286,-0.0037671509295692357,,,,0.014147185934070343,-0.030969005213078115,-0.03190216266743976,0.04550517307570281,0.04449515349590478,,,,0.0044103043586269175,0.0026129707886965382,-0.03098721743670188,-0.0334207060908344,-0.046097314307884156,,0.025543501923960595,0.025543501923960595,-0.01990502142983506,-0.03394895344512356,-0.012895896323221908,0.013462991434802646,-0.0011357656111458093,,0.09933036272233926,0.09933036272233926,0.04372372453783696,-0.01790061763025284,-0.014500694177766726,0.07645335310210581,-0.0073154192864730285,,0.1943950515812684,0.19948194682480844,0.09481932288287062,0.0047085870296504715,0.08104777811672358,0.05308609234271714,0.03940889260399826,,0.34797641157075654,0.34459904007644204,0.08007423182852902,0.12394525314506338,0.18197592053934372,0.09084133110703177,0.23530521716001873,,0.6068571561403463,0.6068571561403463,0.03018621457624348,1.0,0.4841741969688225,0.45460031300302495,0.3728168680733914,,0.3337936672100646,0.3337936672100646,0.07755618470971527,0.18819007520679137,0.3183538917374559,0.200494410989755,0.24772137167444536,,0.25994373427346174,0.25994373427346174,0.11059708817390676,0.2079411606558568,0.1619517525182401,0.17542224998509467,0.20087479516178977,,0.1834013699538687,0.1834013699538687,0.1020314285402746,0.14646558046403454,0.15918271626002228,0.14298485622412035,0.16425533070373882,0.03381504403512664
s70,-0.0091718494298116,-0.03864251199082936,0.0030919870369697944,-0.03557126328974814,-0.005685680839724843,0.022955797853424557,-0.010349308433569727,-0.05438784135765883,-0.030302373547189416,-0.006261917120894092,-0.05295285375542908,0.04208562190577001,0.04118911977310089,-0.01192667244738445,0.025706983955390606,0.037558215693703344,0.019901755343250425,0.02161668143041696,,,,0.002293808059271051,-0.038703868289223654,-0.02556470620388234,0.04824562622064279,0.08149888228262261,,,,-0.02882021344197362,0.026509094841738568,-0.021023805605791833,-0.024209761985342967,-0.020110044089706257,,0.030898508865758102,0.030898508865758102,0.01169373672170982,-0.01046513799960264,0.00802325105405374,0.016324172903586034,-0.010398957001509081,,0.12015424127638992,0.12015424127638992,0.07132063294397008,-0.035811530214634395,0.0007829262003477618,0.08379074389339143,-0.014751139301989579,,0.23753656425578584,0.24130186694344352,0.04838724625521185,-0.009201198766440918,0.11692001213210688,0.05819810491893511,0.08929430539492621,,0.4209271019299123,0.41874224919623604,0.11313944439149584,0.2582468213269592,0.20287759514024017,0.17849238520553043,0.23345244149822547,,0.7340802868405422,0.7340802868405422,0.11218801233682035,0.4841741969688225,1.0,0.3566936015175748,0.35425049587489305,,0.3640582207540496,0.3640582207540496,0.26041743964499353,0.22779761699122297,0.29890798279533787,0.2391539888645571,0.22426004485982728,,0.1825577845036031,0.1825577845036031,0.1410537039314947,0.07010137750589517,0.15169162482739096,0.12248912426189641,0.13404102549771343,,0.13794967972595618,0.13794967972595618,0.042849614043037755,0.10781919725394971,0.13451011553868233,0.10458515762427537,0.09518973274978342,0.04090460890248031
s71,-0.033867215942923794,-0.010871430723454612,0.004828885600688858,0.024093337144340764,0.041444052416132034,-0.033069624004399084,-0.023616296736959096,-0.001718345403530545,0.02919296585923838,0.019918142014853438,-0.04254015218797614,0.03462245659468072,0.034107719053644577,0.010466401040058464,0.0023025275791184394,0.012724142434502924,-0.010539776839812779,0.0006341674930866303,,,,0.055483646954905805,-0.07175644027264122,-0.047086309805519685,0.04370067179930942,0.0396780478541855,,,,0.004968418208907005,0.0494855080471165,0.006488890435326446,0.002432256645556059,-0.10710219980952079,,0.023620402002684053,0.023620402002684053,-0.05388001808117128,-0.04820720129133077,0.04272652000747965,-0.07257076616085167,0.061282906275281386,,0.09185205323682458,0.09185205323682458,0.07450570681590026,-0.03816635146774602,0.008446599586372672,0.07352875050490058,-0.0024967346367517967,,0.18136452685222315,0.18446350035743975,0.11598442519400476,0.0003713240092793706,0.10144554806744614,0.09487590397672059,-0.04285239275999247,,0.3217782257586076,0.31993245640204704,-0.002894986022032663,0.1810740983831617,0.18452446744761025,0.0911103260291928,0.3362066689902891,,0.5611685519437953,0.5611685519437953,0.2989835431887476,0.45460031300302495,0.3566936015175748,1.0,0.3570034257891946,,0.31491291099852514,0.31491291099852514,0.09926642547140879,0.16639588146327894,0.3058371935741572,0.17586427125657716,0.20142956818194824,,0.1422141512146543,0.1422141512146543,0.026120841428090635,0.11261719862206417,0.10137064193528224,0.08306860402892903,0.12754369350163355,,0.14464929794399983,0.14464929794399983,0.035364144265302974,0.11160904733855236,0.13524473830469064,0.12259188013660714,0.0888292090490015,0.022707101452846698
s72,-0.044723978057250265,-0.01880638577725897,0.024861642644834266,0.011890665299891556,-0.014981863256711508,0.04374584556557396,0.0125827421278303,0.008396063862670188,-0.002446242389123532,0.04345862780986639,-0.02011971912388127,0.03593624252490714,0.012090497018595452,0.04384878920937942,-0.029422107662469884,0.007190668708429474,0.018909271189388503,-0.023059622048687396,,,,-0.02383871339901637,-0.011037780505742502,-0.008523181028434251,0.023993278769026752,0.016005095550935357,,,,-0.0025230389103859815,0.02999657149035834,-0.0033502733247420726,0.012677613953090769,-0.077131001536721,,0.02854078165103258,0.02854078165103258,-0.009435208648117683,-0.051839419580676026,0.003905161092533395,-0.0014965831338662355,0.024265792312742132,,0.11098580774929784,0.11098580774929784,0.026404405233712618,-0.05862664673132592,0.022013219201593354,-0.0006166935233427161,-0.021735764800203367,,0.20727082338245273,0.2228891991630234,0.05017154182769161,0.04206284797029246,0.08416545520333604,0.10034167394594769,0.019759489093606218,,0.38880803469769704,0.37712770747341234,0.13475014677440467,0.20449380434984998,0.1500794175990332,0.1345796503593559,0.1745089219769924,,0.6780658986512768,0.6780658986512768,0.24857047507793295,0.3728168680733914,0.35425049587489305,0.3570034257891946,1.0,,0.5156512520397071,0.5156512520397071,0.3461930241143125,0.3263666411068945,0.29768502167397837,0.42875052716560763,0.37422488562624606,,0.2666872737694242,0.2666872737694242,0.12451807160500901,0.16892958195928579,0.22122093648357635,0.144524198710606,0.14482899841960148,,0.09639936496900715,0.09639936496900715,0.06264838037359335,0.06594445276541955,0.07951957236317618,0.04656696858740671,0.08604175466150639,0.014773693844094254
s73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s74,-0.030144717788259234,-0.006554009731661444,0.021936762093130113,0.0006889936381295266,-0.006830762709653502,0.02983574407444205,-0.018390067673986425,0.027959239175150283,0.0010231302010685918,0.03329306214918262,-0.02271850383723482,0.022700144235641012,0.005965885044818364,-0.004998070984842723,-0.02009838763669122,-0.0158506660829738,0.005266561580939597,-0.018371732065974478,,,,0.001064316199476493,-0.036828464223603474,-0.033436639418005044,0.06763206562943376,0.01284608286407845,,,,-0.03476806526194317,0.025643970323717725,-0.014039635383266524,0.00476799969659738,-0.08574282265200368,,0.025988984226064604,0.025988984226064604,-0.024473390146315135,-0.039345940990861396,-0.010060170426242215,-0.030946628204703605,0.04602734279845558,,0.10106269835847514,0.10106269835847514,0.05016368771217967,-0.00827617484449266,0.015967430015807565,0.05731838641691447,-0.039524980821262434,,0.18112551221410564,0.20296094031460032,0.03588492137354351,-0.011089288943195509,0.08987751863778608,0.059749287849688776,0.040960720379505405,,0.3540451696198915,0.33734981858891927,0.10544593196192723,0.19570135770251137,0.13709140603995662,0.14576236467438564,0.21413338086259542,,0.6174408311497741,0.6174408311497741,0.21553875817628357,0.3337936672100646,0.3640582207540496,0.31491291099852514,0.5156512520397071,,1.0,1.0,0.5267172273029899,0.596191252117946,0.7536171045509868,0.6465785091927757,0.7054568339768662,,0.5519105143879718,0.5519105143879718,0.2731234889329324,0.37850850270622294,0.430444203884011,0.373228419778897,0.365179355275855,,0.3002442536822706,0.3002442536822706,0.15698672159700633,0.19979959135407024,0.2471035248481997,0.21370448040699483,0.2137044804069938,0.011714981947598773
s75,-0.030144717788259234,-0.006554009731661444,0.021936762093130113,0.0006889936381295266,-0.006830762709653502,0.02983574407444205,-0.018390067673986425,0.027959239175150283,0.0010231302010685918,0.03329306214918262,-0.02271850383723482,0.022700144235641012,0.005965885044818364,-0.004998070984842723,-0.02009838763669122,-0.0158506660829738,0.005266561580939597,-0.018371732065974478,,,,0.001064316199476493,-0.036828464223603474,-0.033436639418005044,0.06763206562943376,0.01284608286407845,,,,-0.03476806526194317,0.025643970323717725,-0.014039635383266524,0.00476799969659738,-0.08574282265200368,,0.025988984226064604,0.025988984226064604,-0.024473390146315135,-0.039345940990861396,-0.010060170426242215,-0.030946628204703605,0.04602734279845558,,0.10106269835847514,0.10106269835847514,0.05016368771217967,-0.00827617484449266,0.015967430015807565,0.05731838641691447,-0.039524980821262434,,0.18112551221410564,0.20296094031460032,0.03588492137354351,-0.011089288943195509,0.08987751863778608,0.059749287849688776,0.040960720379505405,,0.3540451696198915,0.33734981858891927,0.10544593196192723,0.19570135770251137,0.13709140603995662,0.14576236467438564,0.21413338086259542,,0.6174408311497741,0.6174408311497741,0.21553875817628357,0.3337936672100646,0.3640582207540496,0.31491291099852514,0.5156512520397071,,1.0,1.0,0.5267172273029899,0.596191252117946,0.7536171045509868,0.6465785091927757,0.7054568339768662,,0.5519105143879718,0.5519105143879718,0.2731234889329324,0.37850850270622294,0.430444203884011,0.373228419778897,0.365179355275855,,0.3002442536822706,0.3002442536822706,0.15698672159700633,0.19979959135407024,0.2471035248481997,0.21370448040699483,0.2137044804069938,0.011714981947598773
s76,0.004942616710166355,-0.006670389435284748,0.014745096817118462,0.030679349630667246,-0.019124675468375582,0.03526518098265127,-0.04012307796368136,0.03284490105869274,0.04259533417954261,0.0018957001536124166,-0.006667541327827722,0.018331274439997127,0.005798893327177178,0.020604983850829067,-0.03046899573369247,-0.006936781857714164,0.011000748008932163,-0.014228702764360538,,,,-0.03849931545439361,-0.012644868998540825,-0.024792333169602006,0.026032450155395435,0.036410964686190796,,,,-0.05288154467326032,0.056252032921806513,0.012239368104279584,0.019144562813216862,-0.0501132211767947,,0.013688845711971848,0.013688845711971848,-0.015091003143090182,-0.005604133233074766,0.009961753254260393,-0.006465166306469184,0.010572215209185299,,0.05323146426313378,0.05323146426313378,0.02967371389602242,-0.007435822726818933,0.04600544338586425,0.020799025337363202,-0.003597376109006023,,0.07959292573537549,0.10690302373330031,0.03330324114626358,-0.0013698169943080058,0.05491650875211009,0.0025273136279017694,0.020356121407882403,,0.18648169008220833,0.1651060228798106,0.037407520639119514,0.11124149688373874,0.07733909611603196,0.07631683813114197,0.07021648738991995,,0.3252167226068501,0.3252167226068501,0.14894002893934574,0.07755618470971527,0.26041743964499353,0.09926642547140879,0.3461930241143125,,0.5267172273029899,0.5267172273029899,1.0,0.024037399095690574,0.14314374844210345,0.4642483576966312,0.34567950542896686,,0.24248032209527776,0.24248032209527776,0.19746010774060058,0.16802930764021293,0.12175831439100873,0.11960517810053908,0.19746846206610505,,0.18800785800880257,0.18800785800880257,0.033257248939120944,0.17070908652494587,0.16128217753963356,0.1394829311770703,0.10398344862818006,0.011605882096566838
s77,-0.03736344912459084,-0.008000979995300805,-0.012726687200746135,-0.01079462203001475,-0.009785861395245827,0.04431337203286404,-0.009361561531612671,0.011840962997065448,-0.025986642489300184,0.047217464522745396,-0.035244650226854524,0.033715262277483234,0.010084301241321371,-0.0211724274984217,0.007032073531955947,-0.0021755752573680846,-0.012096225752716424,-0.013369841645691364,,,,-0.030896556154271303,-0.006820782975089817,-0.02251380366938949,0.02028698646078379,3.205148810892438e-05,,,,-0.013468708501191456,-0.009617452217352562,-0.022661074517467607,-0.017642197051300868,-0.03318537386862822,,0.015494405047008126,0.015494405047008126,-0.0030866287226325767,-0.014404804893046425,0.00396589048656902,-0.003622109242892798,0.014155439687852859,,0.06025269667675331,0.06025269667675331,0.031412188435568644,-0.034751380394502505,0.00106989746519321,0.03671576721969365,-0.0038262711325752607,,0.12235830525273932,0.12100353713718433,0.01366421005486023,0.023186047599176276,0.058876307829944366,0.07561601561110279,-0.012501119979296442,,0.21107863298198576,0.21256396366609576,0.05358583110050024,0.1508655603290645,0.08745447596911393,0.0639922796908798,0.12822064749930495,,0.36811282223192776,0.36811282223192776,0.07114567685559632,0.18819007520679137,0.22779761699122297,0.16639588146327894,0.3263666411068945,,0.596191252117946,0.596191252117946,0.024037399095690574,1.0,0.5152209833115009,0.46274561931181096,0.3560838170499119,,0.33346027182482213,0.33346027182482213,0.045673793510054427,0.17845581907022157,0.3742825226344347,0.19121827248684808,0.2724944950220174,,0.13878335841651845,0.13878335841651845,0.09090620619453692,0.04647325273873538,0.13884977441532267,0.0883002732098354,0.10419140658331025,0.007423825648219395
s78,-0.012606216078834154,0.017608903947023222,-0.011501663286195734,-0.013700436062178654,0.028951441261923488,0.0017699299998901244,-0.0368447900311257,0.023981113678535275,-0.004635781427772002,0.020169021650260043,-0.0177457635531814,0.01887397589201682,-0.006610205450855678,-0.02044615781712099,-0.010358123649265161,4.3355476816232935e-05,0.021053932812527886,-0.007653577394652707,,,,0.028249927705482913,-0.05348749495625295,-0.02642796300189803,0.035366046753903285,0.007703634027560059,,,,-0.029728758384585916,0.01472919104608101,-0.002299081828360117,-0.022932481336627297,-0.027581417228673504,,0.019585743042664264,0.019585743042664264,-0.013798311398413554,-0.018616690052517777,0.0018364736396814317,-0.02482985747607373,0.01852969916807465,,0.07616257811501542,0.07616257811501542,0.07469779684345933,-0.011477696105912021,-0.03170980698687039,0.08732744708856098,-0.03285672001565481,,0.1367388627599159,0.1529548361768246,0.018158707591594835,0.01660215148489462,0.06679972372724119,0.05603571907590868,0.0268948105939685,,0.26681449560919834,0.2544232674163829,0.07706232279709374,0.13137662867188138,0.10967259866736397,0.10325581754593449,0.203054831551795,,0.46531397140259934,0.46531397140259934,0.14558488956120208,0.3183538917374559,0.29890798279533787,0.3058371935741572,0.29768502167397837,,0.7536171045509868,0.7536171045509868,0.14314374844210345,0.5152209833115009,1.0,0.3483951979159114,0.45856374560372637,,0.4210642054664242,0.4210642054664242,0.23950205237935315,0.26285682074686306,0.3193423246147002,0.29812344573507105,0.2678266581539505,,0.22087958043577038,0.22087958043577038,0.13766169349139587,0.16771126585690088,0.16977058228070258,0.1533358187173154,0.17938299415657394,-0.005510540443082443
s79,-0.031070738723664053,-0.02940044615765284,0.06788094712081082,-0.011454669832308117,-0.01356724617107387,0.02976048085875378,-0.006423157813593339,0.03330805530671973,0.00619320501692295,0.006247313866186231,-0.004064950527670533,0.028495002438153262,0.019694050540863012,0.004277133568403714,-0.036052957790752446,-0.00700411147389667,0.0109145095072267,-0.022564965897379004,,,,-0.017709068473966888,-0.04673288779030027,-0.008722080217659424,0.043717533846453785,0.0015847549480437182,,,,-0.005464660683892764,0.025550691272594534,-0.007557851297547619,0.02713412544999204,-0.1084243445999165,,0.016803918676323398,0.016803918676323398,-0.027728201691608733,-0.019242961447896244,0.015196855916895907,-0.030806998562182365,0.06760791402159873,,0.06534496883961032,0.06534496883961032,0.01682998674233402,-0.014537986255927607,0.0633459901944029,0.011755884749918568,-0.03691401172798115,,0.11910949594738002,0.1312301822129671,0.019597144679676843,0.003959519048323814,0.06282365142442611,0.025850615080394542,0.016484458164113727,,0.22891799795972897,0.21971300190967868,0.09100962945384339,0.12299483771880686,0.08951136064349427,0.10472968994107196,0.09134805528591111,,0.3992239721195288,0.3992239721195288,0.12125671263449443,0.200494410989755,0.2391539888645571,0.17586427125657716,0.42875052716560763,,0.6465785091927757,0.6465785091927757,0.4642483576966312,0.46274561931181096,0.3483951979159114,1.0,0.5238627833973372,,0.3136854651574107,0.3136854651574107,0.11960922905041695,0.24515225067929622,0.2814374049530964,0.18931001191199176,0.24793725432126987,,0.1244038621704906,0.1244038621704906,0.06205523929286968,0.04003153744084097,0.12533657340514895,0.03435578175339031,0.09358780618235481,0.025097539190690382
s80,-0.034092224545762106,-0.015175818885438846,0.0034900198612389877,-0.0017613540845551974,0.017217063172841027,0.03254267896718557,-0.014324669782648528,0.029348558739864822,-0.01346261807260724,0.04393243246679504,-0.015907616540458684,-0.0034200406429229866,0.005735492902367726,0.012957636561022372,-0.0069642091160122075,-0.013501424193483066,0.008721053856306513,0.000409385477672694,,,,0.0005423863736114424,-0.019987114179720534,-0.007228228139678606,0.05671275772013987,-0.023009087813325807,,,,-0.024410764735888775,0.005758207563594718,-0.010169030093122136,0.004271654638277046,-0.01790631262419998,,0.018334106530393024,0.018334106530393024,0.012894992459164189,-0.03519515216290771,0.0011844454846834192,-0.018095693974508005,0.04570718776262642,,0.07129537121712187,0.07129537121712187,0.028838943865797727,0.018851009105267744,0.02545335110194722,0.0276426632695051,-0.05845260784498001,,0.1290060763157076,0.1431801823753049,0.001780685449219383,-0.029837050045962592,0.07532840151218041,0.0105595705706048,0.06193759146151398,,0.24976358444484525,0.23896453460417605,0.10572257320298983,0.15657964367210545,0.0816425087640652,0.15122990596100633,0.0962827124726921,,0.43557785391097087,0.43557785391097087,0.17430373246711955,0.24772137167444536,0.22426004485982728,0.20142956818194824,0.37422488562624606,,0.7054568339768662,0.7054568339768662,0.34567950542896686,0.3560838170499119,0.45856374560372637,0.5238627833973372,1.0,,0.44248307843707163,0.44248307843707163,0.24654288250929832,0.3469385515234084,0.3162379238815243,0.42497594996092364,0.2969424603677779,,0.19866840579874162,0.19866840579874162,0.07331964603598022,0.13626983221341749,0.18329917943390717,0.12414155378395479,0.16540057047354026,0.017860145276741138
s81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s82,-0.012226063687301399,-0.04391927718104043,0.020045483649759707,0.012475801437100196,0.01500277679919091,0.006619717616146715,-0.012349815062122483,0.03995834686032637,0.021260928176815873,0.000739731462578824,-0.0043405028065138344,0.01770020419625721,-0.00711971503333175,0.012795323423151409,0.026369765860038193,-0.04287316384636282,-0.02567504736041303,-0.024349389387721052,,,,-0.012789348415328859,-0.04203959793590629,-0.039156384103555604,0.07089959470951053,0.04573989194158981,,,,0.0002563951726129392,0.003481186454287386,-0.007373343742942271,0.006490616739699864,-0.0677345306334204,,0.01434359365262681,0.01434359365262681,-0.03195515813198254,-0.027365660814092505,-0.01059778678789409,-0.025820867936468053,0.04663247416579115,,0.05577756583645625,0.05577756583645625,0.03973277039959459,0.039422170836742584,0.004113593209969341,0.009012757221460296,-0.028142784819969437,,0.08203329164811288,0.11201627696967877,0.014258123686972423,-0.011160005324826847,0.07468679750058026,0.027982732130669104,0.02586584199770178,,0.19540125168148573,0.17191551215607764,0.09849320934789188,0.04632964265316873,0.07883685506068726,0.12157799069386997,0.07773001165398255,,0.340772086723976,0.340772086723976,0.11480856042519598,0.25994373427346174,0.1825577845036031,0.1422141512146543,0.2666872737694242,,0.5519105143879718,0.5519105143879718,0.24248032209527776,0.33346027182482213,0.4210642054664242,0.3136854651574107,0.44248307843707163,,1.0,1.0,0.4948691532644975,0.6858149878263741,0.7799166579773555,0.6762480692957727,0.6616640664670579,,0.5440089395927231,0.5440089395927231,0.28444234618557396,0.3620144681889629,0.4477238943748709,0.387208568845621,0.3872085688456238,0.03871576498391543
s83,-0.012226063687301399,-0.04391927718104043,0.020045483649759707,0.012475801437100196,0.01500277679919091,0.006619717616146715,-0.012349815062122483,0.03995834686032637,0.021260928176815873,0.000739731462578824,-0.0043405028065138344,0.01770020419625721,-0.00711971503333175,0.012795323423151409,0.026369765860038193,-0.04287316384636282,-0.02567504736041303,-0.024349389387721052,,,,-0.012789348415328859,-0.04203959793590629,-0.039156384103555604,0.07089959470951053,0.04573989194158981,,,,0.0002563951726129392,0.003481186454287386,-0.007373343742942271,0.006490616739699864,-0.0677345306334204,,0.01434359365262681,0.01434359365262681,-0.03195515813198254,-0.027365660814092505,-0.01059778678789409,-0.025820867936468053,0.04663247416579115,,0.05577756583645625,0.05577756583645625,0.03973277039959459,0.039422170836742584,0.004113593209969341,0.009012757221460296,-0.028142784819969437,,0.08203329164811288,0.11201627696967877,0.014258123686972423,-0.011160005324826847,0.07468679750058026,0.027982732130669104,0.02586584199770178,,0.19540125168148573,0.17191551215607764,0.09849320934789188,0.04632964265316873,0.07883685506068726,0.12157799069386997,0.07773001165398255,,0.340772086723976,0.340772086723976,0.11480856042519598,0.25994373427346174,0.1825577845036031,0.1422141512146543,0.2666872737694242,,0.5519105143879718,0.5519105143879718,0.24248032209527776,0.33346027182482213,0.4210642054664242,0.3136854651574107,0.44248307843707163,,1.0,1.0,0.4948691532644975,0.6858149878263741,0.7799166579773555,0.6762480692957727,0.6616640664670579,,0.5440089395927231,0.5440089395927231,0.28444234618557396,0.3620144681889629,0.4477238943748709,0.387208568845621,0.3872085688456238,0.03871576498391543
s84,-0.00966273606384317,-0.02173429551056642,0.03440892794307857,0.000964763542231466,0.0036893613826892747,-0.015515345230650247,-0.00896951434979375,0.02511229313361799,0.031162184971555564,-0.03005554646825104,-0.0031870190701882187,0.025191059760531258,-0.012852299361847395,0.0248712743588822,-0.010027608108159258,-0.022142214504924873,-0.008740535095623472,0.007157174960509199,,,,-0.009390593466214951,-0.020301045067904096,-0.01213211191473488,-0.006778603363588705,0.0511850267444294,,,,-0.013945048440468922,0.06534990851088866,0.03740248623068243,0.032218486010650145,-0.04003721778869898,,0.007098202045644878,0.007098202045644878,-0.03279775924499321,-0.005874037646926219,0.019344772309152228,-0.007300617150270289,0.02202623453803699,,0.027602596776640294,0.027602596776640294,0.032725648626796056,0.015813801805617898,0.017467467687162924,0.00245675047999936,-0.02467364883765561,,0.0408930204358404,0.055433400135823645,0.007634026650966032,-0.014815727428748227,0.05066484711628248,-0.024448375857582503,0.031018565526850554,,0.09669805196643362,0.08531227659982468,0.05452010715412991,-0.010611391024399036,-0.010114694314984289,0.09023424912849398,0.0411386857105194,,0.16863759401325637,0.16863759401325637,0.00716832547647858,0.11059708817390676,0.1410537039314947,0.026120841428090635,0.12451807160500901,,0.2731234889329324,0.2731234889329324,0.19746010774060058,0.045673793510054427,0.23950205237935315,0.11960922905041695,0.24654288250929832,,0.4948691532644975,0.4948691532644975,1.0,-0.018611637417644582,0.1637702421391627,0.5202089135344955,0.21769676907543742,,0.1985676858091421,0.1985676858091421,0.1267043763473541,0.16668996014340406,0.10245994962262252,0.12165100985970669,0.15469077748771465,0.023397295583892367
s85,-0.014058911080219776,-0.030120498545257387,0.019870740296146404,0.023259465257043126,-0.008153352768548634,0.025652737901704765,0.0022237019386916017,0.012934871108427812,-0.00032130730321504504,0.0036571914837973127,-0.011505301748648116,-0.009995007310238828,-0.0029609933187154966,0.005624238007146067,0.02722513170287382,-0.04192601802247138,-0.022338704305689745,-0.0296113212350345,,,,-0.01196128230153635,-0.028494582899283562,-0.027081636724695733,0.09101631691687424,0.0052683824633902015,,,,-0.0051926702201620534,-0.02208377775585102,-0.006533190650658246,-0.0020301327966664425,-0.03388888830626528,,0.00983705150626294,0.00983705150626294,-0.009600325548198162,-0.028510911561108326,-0.019383015361691593,-0.015126428989093428,0.01859369524764016,,0.03825309063511126,0.03825309063511126,0.014716848847687496,0.034552240610910674,0.004443515892133758,-0.0021105776634951848,-0.03664850518714494,,0.05553591453752096,0.07682244162631445,0.015549166369681377,-0.023491011880828677,0.020764704400877163,0.028037257526795596,0.03718691410531481,,0.13400910704319566,0.11732622557157894,0.09502012723353931,0.014199041544133073,0.07807849888283579,0.08184398494180721,0.03732105824467996,,0.23370660450818076,0.23370660450818076,0.1063649709682525,0.2079411606558568,0.07010137750589517,0.11261719862206417,0.16892958195928579,,0.37850850270622294,0.37850850270622294,0.16802930764021293,0.17845581907022157,0.26285682074686306,0.24515225067929622,0.3469385515234084,,0.6858149878263741,0.6858149878263741,-0.018611637417644582,1.0,0.5477999989699581,0.5365020935781293,0.40540652917236675,,0.4642915198042414,0.4642915198042414,0.1529363857878225,0.2957993929471379,0.4644891768472792,0.2508852009330404,0.37154329590087126,0.01544537530811682
